PlatformUniqueId,StopAreaNaptanCode,Line,DirectionTowards,MinGap,MaxGap,AverageGap,MinStep,MaxStep,AverageStep,DesignatedLevelAccessPoint,LocationOfLevelAccess,LevelAccessByManualRamp,AdditionalAccessibilityInformation,GroupName
HUBFPK-Plat02-NB-victoria,940GZZLUFPK,victoria,Tottenham Hale,0.0,85.0,,0.0,50.0,,True,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBFPK-Plat02-SB-national-rail,910GFNPK,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBFPK-Plat03-WB-piccadilly,940GZZLUFPK,piccadilly,Acton Town,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 5,False,,
HUBFPK-Plat04-SB-victoria,940GZZLUFPK,victoria,Brixton,0.0,85.0,,0.0,50.0,,True,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBFPK-Plat07-NB-national-rail,910GFNPK,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBGFD-Plat01-WB-central,940GZZLUGFD,central,West Ruislip,0.0,123.0,,0.0,207.0,,False,,True,,
HUBGFD-Plat02-EB-national-rail,910GGFORD,national-rail,,,,,,,,False,,True,,
HUBGFD-Plat03-EB-central,940GZZLUGFD,central,Liverpool Street,0.0,140.0,,0.0,173.0,,False,,True,,
HUBGNW-Plat01-EB-national-rail,910GGNWH,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBGNW-Plat02-WB-national-rail,910GGNWH,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBGNW-Plat03-NB-dlr,940GZZDLGRE,dlr,Canary Wharf,0.0,85.0,,0.0,50.0,,False,,False,,
HUBGNW-Plat04-SB-dlr,940GZZDLGRE,dlr,Lewisham,0.0,85.0,,0.0,50.0,,False,,False,,
HUBGUN-Plat01-WB-district|london-overground,940GZZLUGBY,district,Richmond,0.0,157.0,,0.0,193.0,,False,,True,,
HUBGUN-Plat01-WB-district|london-overground,910GGNRSBRY,mildmay,Richmond,,,,,,,False,,True,,
HUBGUN-Plat02-EB-district|london-overground,940GZZLUGBY,district,Earl's Court,0.0,113.0,,0.0,200.0,,False,,True,,
HUBGUN-Plat02-EB-district|london-overground,910GGNRSBRY,mildmay,Stratford,,,,,,,False,,True,,
HUBH13-Plat01-WB-piccadilly,940GZZLUHRC,piccadilly,Heathrow Terminal 5,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 2,False,,
HUBH13-Plat01-WB-elizabeth|national-rail,910GHTRWAPT,elizabeth,Heathrow Terminal 4,0.0,85.0,,0.0,50.0,,True,,False,,
HUBH13-Plat01-WB-elizabeth|national-rail,910GHTRWAPT,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBH13-Plat02-EB-piccadilly,940GZZLUHRC,piccadilly,Oakwood,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 5,False,,
HUBH13-Plat02-EB-elizabeth|national-rail,910GHTRWAPT,elizabeth,Paddington,0.0,85.0,,0.0,50.0,,True,,False,,
HUBH13-Plat02-EB-elizabeth|national-rail,910GHTRWAPT,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHDN-Plat01-SB-bakerloo|london-overground,910GHARLSDN,lioness,,,,,,,,False,,False,,
HUBHDN-Plat01-SB-bakerloo|london-overground,940GZZLUHSN,bakerloo,,,,,,,,False,,False,,
HUBHDN-Plat02-NB-bakerloo|london-overground,910GHARLSDN,lioness,,,,,,,,False,,False,,
HUBHDN-Plat02-NB-bakerloo|london-overground,940GZZLUHSN,bakerloo,,,,,,,,False,,False,,
HUBHHY-Plat01-SB-london-overground,910GHGHI,windrush,Clapham Junction and Crystal Palace,,,,,,,False,,True,,
HUBHHY-Plat02-SB-london-overground,910GHGHI,windrush,Clapham Junction and Crystal Palace,,,,,,,False,,True,,
HUBHHY-Plat03-NB-victoria,940GZZLUHAI,victoria,Tottenham Hale,0.0,85.0,,0.0,50.0,,False,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBHHY-Plat05-SB-victoria,940GZZLUHAI,victoria,Brixton,0.0,85.0,,0.0,50.0,,False,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBHHY-Plat07-WB-london-overground,910GHGHI,mildmay,Richmond and Clapham Junction,,,,,,,False,,True,,
HUBHHY-Plat08-EB-london-overground,910GHGHI,mildmay,Stratford,,,,,,,False,,True,,
HUBHMS-Plat01-EB-circle|hammersmith-city,940GZZLUHSC,circle,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHMS-Plat01-EB-circle|hammersmith-city,940GZZLUHSC,hammersmith-city,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHMS-Plat01-WB-district,940GZZLUHSD,district,Turnham Green,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHMS-Plat02-EB-circle|hammersmith-city,940GZZLUHSC,circle,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHMS-Plat02-EB-circle|hammersmith-city,940GZZLUHSC,hammersmith-city,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHMS-Plat02-WB-piccadilly,940GZZLUHSD,piccadilly,Acton Town,0.0,102.0,,0.0,187.0,,False,,True,,
HUBHMS-Plat03-EB-circle|hammersmith-city,940GZZLUHSC,circle,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHMS-Plat03-EB-circle|hammersmith-city,940GZZLUHSC,hammersmith-city,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHMS-Plat03-EB-piccadilly,940GZZLUHSD,piccadilly,Oakwood,0.0,110.0,,0.0,179.0,,False,,True,,
HUBHMS-Plat04-EB-district,940GZZLUHSD,district,Earl's Court,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHOH-Plat01-NB-metropolitan|national-rail,940GZZLUHOH,metropolitan,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHOH-Plat01-NB-metropolitan|national-rail,910GHAROOTH,national-rail,,,,,,,,False,,False,,
HUBHOH-Plat02-SB-national-rail,910GHAROOTH,national-rail,,,,,,,,False,,False,,
HUBHOH-Plat03-NB-metropolitan,940GZZLUHOH,metropolitan,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHOH-Plat04-NB-metropolitan,940GZZLUHOH,metropolitan,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHOH-Plat05-SB-metropolitan,940GZZLUHOH,metropolitan,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHOH-Plat06-SB-metropolitan,940GZZLUHOH,metropolitan,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHRW-Plat01-NB-bakerloo|london-overground,940GZZLUHAW,bakerloo,Harrow & Wealdstone,,,,,,,False,,True,,
HUBHRW-Plat01-NB-bakerloo|london-overground,910GHROW,lioness,Watford Junction,0.0,28.0,,0.0,151.0,,False,,True,,
HUBHRW-Plat02-SB-bakerloo|london-overground,940GZZLUHAW,bakerloo,Oxford Circus,0.0,60.0,,0.0,217.0,,False,,True,,
HUBHRW-Plat02-SB-bakerloo|london-overground,910GHROW,lioness,Euston,0.0,8.0,,0.0,168.0,,False,,True,,
HUBHX4-Plat01-WB-elizabeth,910GHTRWTM4,elizabeth,,,,,,,,True,,False,,
HUBHX4-Plat02-WB-elizabeth,910GHTRWTM4,elizabeth,,,,,,,,True,,False,,
HUBHX4-Plat01-EB-piccadilly,9400GZLUHR41,piccadilly,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBHX5-Plat03-EB-elizabeth|national-rail,910GHTRWTM5,elizabeth,,,,,,,,True,,False,,
HUBHX5-Plat03-EB-elizabeth|national-rail,910GHTRWTM6,national-rail,,,,,,,,True,,False,,
HUBHX5-Plat04-EB-elizabeth|national-rail,910GHTRWTM5,elizabeth,,,,,,,,True,,False,,
HUBHX5-Plat04-EB-elizabeth|national-rail,910GHTRWTM6,national-rail,,,,,,,,True,,False,,
HUBHX5-Plat05-EB-piccadilly,940GZZLUHR5,piccadilly,Oakwood,,,94.0,,,22.0,False,2 centre doors on car 5,True,,
HUBHX5-Plat06-EB-piccadilly,940GZZLUHR5,piccadilly,Oakwood,,,94.0,,,22.0,False,2 centre doors on car 5,True,,
HUBIMP-Plat01-SB-london-overground|national-rail,910GCSEAH,mildmay,Clapham Junction,,,,,,,False,,True,,
HUBIMP-Plat01-SB-london-overground|national-rail,910GCSEAH,national-rail,,,,,,,,False,,True,,
HUBIMP-Plat02-NB-london-overground|national-rail,910GCSEAH,mildmay,Stratford,,,,,,,False,,True,,
HUBIMP-Plat02-NB-london-overground|national-rail,910GCSEAH,national-rail,,,,,,,,False,,True,,
910GKNGX-Plat00-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat01-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUKSX,circle,Edgware Road,0.0,85.0,,0.0,50.0,,True,,False,,
HUBKGX-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUKSX,hammersmith-city,Hammersmith,0.0,85.0,,0.0,50.0,,True,,False,,
HUBKGX-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUKSX,metropolitan,"Amersham, Chesham, Uxbridge and Watford",0.0,85.0,,0.0,50.0,,True,,False,,
HUBKGX-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUKSX,circle,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
HUBKGX-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUKSX,hammersmith-city,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
HUBKGX-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUKSX,metropolitan,Liverpool Street,0.0,85.0,,0.0,50.0,,True,,False,,
910GKNGX-Plat02-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat03-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat03-NB-victoria,940GZZLUKSX,victoria,Tottenham Hale,0.0,85.0,,0.0,50.0,,True,,False,,
910GKNGX-Plat04-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat04-SB-victoria,940GZZLUKSX,victoria,Brixton,0.0,85.0,,0.0,50.0,,True,,False,,
910GKNGX-Plat05-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat05-WB-piccadilly,940GZZLUKSX,piccadilly,Heathrow,0.0,85.0,,0.0,50.0,,True,,False,,
HUBKGX-Plat06-EB-piccadilly,940GZZLUKSX,piccadilly,Oakwood,0.0,85.0,,0.0,50.0,,True,,False,,
910GKNGX-Plat06-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat07-NB-northern,940GZZLUKSX,northern,Edgware and High Barnet,0.0,85.0,,0.0,50.0,,True,,False,,
910GKNGX-Plat07-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat08-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat08-SB-northern,940GZZLUKSX,northern,Morden,0.0,85.0,,0.0,50.0,,True,,False,,
910GKNGX-Plat09-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat10-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat11-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKNL-Plat01-SB-bakerloo|london-overground,940GZZLUKSL,bakerloo,,,,,,,,False,,False,,
HUBKNL-Plat01-SB-bakerloo|london-overground,910GKENSLG,lioness,,,,,,,,False,,False,,
HUBKNL-Plat02-NB-bakerloo|london-overground,940GZZLUKSL,bakerloo,,,,,,,,False,,False,,
HUBKNL-Plat02-NB-bakerloo|london-overground,910GKENSLG,lioness,,,,,,,,False,,False,,
HUBKNT-Plat01-SB-bakerloo|london-overground,940GZZLUKEN,bakerloo,,,,,,,,False,,False,,
HUBKNT-Plat01-SB-bakerloo|london-overground,910GKTON,lioness,,,,,,,,False,,False,,
HUBKNT-Plat02-NB-bakerloo|london-overground,940GZZLUKEN,bakerloo,,,,,,,,False,,False,,
HUBKNT-Plat02-NB-bakerloo|london-overground,910GKTON,lioness,,,,,,,,False,,False,,
HUBKPA-Plat01-EB-district,940GZZLUKOY,district,High Street Kensington,0.0,50.0,,0.0,123.0,,False,,True,Use the Olympia Way entrance for District line or London Overground northbound platform. ,
HUBKPA-Plat02-NB-london-overground|national-rail,910GKENOLYM,mildmay,Stratford,,,,,,,False,,True,Use the Olympia Way entrance for District line or London Overground northbound platform. ,
HUBKPA-Plat02-NB-london-overground|national-rail,910GKENOLYM,national-rail,,,,,,,,False,,True,Use the Olympia Way entrance for District line or London Overground northbound platform. ,
HUBKPA-Plat03-SB-london-overground|national-rail,910GKENOLYM,mildmay,Clapham Junction,,,,,,,False,,True,Use the Russell Road entrance for London Overground southbound platform. ,
HUBKPA-Plat03-SB-london-overground|national-rail,910GKENOLYM,national-rail,,,,,,,,False,,True,Use the Russell Road entrance for London Overground southbound platform. ,
HUBKTN-Plat01-NB-northern,940GZZLUKSH,northern,,,,,,,,False,,False,,
HUBKTN-Plat01-SB-national-rail,910GKNTSHTN,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBKTN-Plat02-NB-national-rail,910GKNTSHTN,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBKTN-Plat02-SB-northern,940GZZLUKSH,northern,,,,,,,,False,,False,,
HUBKWG-Plat01-EB-district|london-overground,940GZZLUKWG,district,Earl's Court,0.0,85.0,,0.0,50.0,,False,,False,,
HUBKWG-Plat01-EB-district|london-overground,910GKEWGRDN,mildmay,Stratford,0.0,73.0,,0.0,227.0,,False,,True,,
HUBKWG-Plat02-WB-district|london-overground,940GZZLUKWG,district,Richmond,0.0,50.0,,0.0,153.0,,False,,True,,
HUBKWG-Plat02-WB-district|london-overground,910GKEWGRDN,mildmay,Richmond,0.0,50.0,,0.0,153.0,,False,,True,,
HUBLBG-Plat01-NB-northern,940GZZLULNB,northern,Edgware and High Barnet,0.0,85.0,,0.0,50.0,,True,2 centre doors on cars 5 and 6,False,"London Bridge (National Rail) A, Step-free line interchange requires a 410m journey via street and lifts. Jubilee line: for level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage.",
HUBLBG-Plat02-SB-northern,940GZZLULNB,northern,Morden,0.0,85.0,,0.0,50.0,,True,2 centre doors on cars 2 and 3,False,,
HUBLBG-Plat03-WB-jubilee,940GZZLULNB,jubilee,Stanmore,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 5,False,,
HUBLBG-Plat04-EB-jubilee,940GZZLULNB,jubilee,Stratford,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 2,False,,
HUBLBG-Plat04-SB-national-rail,910GLNDNBDC,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBLBG-Plat05-NB-national-rail,910GLNDNBDC,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBLCY-Plat01-SB-dlr,940GZZDLLCA,dlr,Woolwich Arsenal,0.0,85.0,,0.0,50.0,,False,,False,,
HUBLCY-Plat02-NB-dlr,940GZZDLLCA,dlr,Bank and Stratford,0.0,85.0,,0.0,50.0,,False,,False,,
HUBLEW-Plat05-NB-dlr,940GZZDLLEW,dlr,Canary Wharf,0.0,85.0,,0.0,50.0,,False,,False,,
HUBLEW-Plat06-NB-dlr,940GZZDLLEW,dlr,Canary Wharf,0.0,85.0,,0.0,50.0,,False,,False,,
HUBLHS-Plat03-EB-dlr,940GZZDLLIM,dlr,Westferry,0.0,85.0,,0.0,50.0,,False,,False,,
HUBLHS-Plat04-WB-dlr,940GZZDLLIM,dlr,Shadwell,0.0,85.0,,0.0,50.0,,False,,False,,
HUBLST-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLULVT,circle,Monument,0.0,85.0,,0.0,50.0,,True,,False,,
HUBLST-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLULVT,hammersmith-city,Barking,0.0,85.0,,0.0,50.0,,True,,False,,
HUBLST-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLULVT,metropolitan,Liverpool Street,0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBLST-Plat01-EB-london-overground|national-rail,910GLIVST,weaver,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,True,,
HUBLST-Plat01-EB-london-overground|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat02-EB-london-overground|national-rail,910GLIVST,weaver,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,True,,
HUBLST-Plat02-EB-london-overground|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLULVT,circle,,,,,,,,False,,False,,
HUBLST-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLULVT,hammersmith-city,,,,,,,,False,,False,,
HUBLST-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLULVT,metropolitan,,,,,,,,False,,False,,
HUBLST-Plat03-EB-london-overground|national-rail,910GLIVST,weaver,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,True,,
HUBLST-Plat03-EB-london-overground|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat04-EB-central,940GZZLULVT,central,,,,,,,,False,,False,,
HUBLST-Plat04-EB-london-overground|national-rail,910GLIVST,weaver,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,True,,
HUBLST-Plat04-EB-london-overground|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat05-EB-london-overground|national-rail,910GLIVST,weaver,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,True,,
HUBLST-Plat05-EB-london-overground|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat05-WB-central,940GZZLULVT,central,,,,,,,,False,,False,,
HUBLST-Plat06-EB-london-overground|national-rail,910GLIVST,weaver,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,True,,
HUBLST-Plat06-EB-london-overground|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat07-EB-london-overground|national-rail,910GLIVST,weaver,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,True,,
HUBLST-Plat07-EB-london-overground|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat08-EB-london-overground|national-rail,910GLIVST,weaver,"Enfield Town, Cheshunt and Chingford",,,,,,,False,,True,,
HUBLST-Plat08-EB-london-overground|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat09-EB-national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat10-EB-national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat11-EB-national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat12-EB-national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat13-EB-national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat14-EB-national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat15-EB-elizabeth|national-rail,910GLIVST,elizabeth,,,,,,,,False,,True,,
HUBLST-Plat15-EB-elizabeth|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat16-EB-elizabeth|national-rail,910GLIVST,elizabeth,,,,,,,,False,,True,,
HUBLST-Plat16-EB-elizabeth|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-Plat17-EB-elizabeth|national-rail,910GLIVST,elizabeth,,,,,,,,False,,True,,
HUBLST-Plat17-EB-elizabeth|national-rail,910GLIVST,national-rail,,,,,,,,False,,True,,
HUBLST-PlatA-EB-elizabeth,910GLIVSTLL,elizabeth,,,,,,,,True,,False,,
HUBLST-PlatB-WB-elizabeth,910GLIVSTLL,elizabeth,,,,,,,,True,,False,,
HUBMJT-EB-tram,940GZZCRMJT,tram,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBMJT-Plat01-NB-national-rail,910GMITCHMJ,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBMJT-Plat02-SB-national-rail,910GMITCHMJ,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBMJT-WB-tram,940GZZCRMJT,tram,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBMYB-Plat01-NB-bakerloo,940GZZLUMYB,bakerloo,,,,,,,,False,,False,,
HUBMYB-Plat02-SB-bakerloo,940GZZLUMYB,bakerloo,,,,,,,,False,,False,,
HUBMYB-Plat01-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,True,,
HUBMYB-Plat02-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,True,,
HUBMYB-Plat03-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,True,,
HUBMYB-Plat04-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,True,,
HUBMYB-Plat05-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,True,,
HUBMYB-Plat06-NB-national-rail,910GMARYLBN,national-rail,,,,,,,,False,,True,,
HUBNWB-Plat01-SB-bakerloo|london-overground,940GZZLUNWY,bakerloo,,,,,,,,False,,False,,
HUBNWB-Plat01-SB-bakerloo|london-overground,910GNWEMBLY,lioness,,,,,,,,False,,False,,
HUBNWB-Plat02-NB-bakerloo|london-overground,940GZZLUNWY,bakerloo,,,,,,,,False,,False,,
HUBNWB-Plat02-NB-bakerloo|london-overground,910GNWEMBLY,lioness,,,,,,,,False,,False,,
HUBNWD-Plat01-NB-london-overground|national-rail,910GNORWDJ,windrush,Dalston Junction,,,,,,,False,,True,You can only enter and exit the northbound platform via the Station Road entrance,
HUBNWD-Plat03-NB-london-overground|national-rail,910GNORWDJ,windrush,,,,,,,,False,,False,,
HUBNWD-Plat03-NB-london-overground|national-rail,910GNORWDJ,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBNWD-Plat04-SB-national-rail,910GNORWDJ,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBNWD-Plat05-SB-london-overground|national-rail,910GNORWDJ,windrush,,,,,,,,False,,False,,
HUBNWD-Plat06-SB-london-overground|national-rail,910GNORWDJ,windrush,,,,,,,,False,,False,,
HUBNWX-Plat0D-NB-london-overground,910GNWCRELL,windrush,,,,,,,,False,,True,,
HUBNXG-Plat01-SB-london-overground,910GNEWXGTE,windrush,Crystal Palace and West Croydon,,,,,,,False,,True,,
HUBNXG-Plat05-NB-london-overground|national-rail,910GNEWXGTE,windrush,Dalston Junction and Highbury & Islington,,,,,,,False,,True,,
HUBOLD-Plat01-NB-northern,940GZZLUODS,northern,,,,,,,,False,,False,,
HUBOLD-Plat02-SB-northern,940GZZLUODS,northern,,,,,,,,False,,False,,
HUBOLD-Plat03-NB-national-rail,910GOLDST,national-rail,,,,,,,,False,,False,,
HUBOLD-Plat04-SB-national-rail,910GOLDST,national-rail,,,,,,,,False,,False,,
HUBPAD-Plat01-WB-circle|district,940GZZLUPAC,circle,,,,,,,,False,,False,,
HUBPAD-Plat01-WB-circle|district,940GZZLUPAC,district,,,,,,,,False,,False,,
HUBPAD-Plat02-EB-circle|district,940GZZLUPAC,circle,,0.0,85.0,0.0,0.0,50.0,133.0,False,,False,"If travelling towards Liverpool Street, take the District Line towards Edgware Road and change there for the Circle line.",
HUBPAD-Plat02-EB-circle|district,940GZZLUPAC,district,Edgware Road,0.0,85.0,0.0,0.0,50.0,133.0,False,,False,"If travelling towards Liverpool Street, take the District Line towards Edgware Road and change there for the Circle line.",
HUBPAD-Plat03-NB-bakerloo,940GZZLUPAC,bakerloo,,,,,,,,False,,True,,
HUBPAD-Plat04-SB-bakerloo,940GZZLUPAC,bakerloo,,,,,,,,False,,True,,
HUBPAD-Plat01-WB-elizabeth|national-rail,910GPADTON,elizabeth,Heathrow,,,,,,,False,,True,,
HUBPAD-Plat01-WB-elizabeth|national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
HUBPAD-Plat02-WB-elizabeth|national-rail,910GPADTON,elizabeth,Heathrow,,,,,,,False,,True,,
HUBPAD-Plat02-WB-elizabeth|national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
HUBPAD-Plat03-WB-elizabeth|national-rail,910GPADTON,elizabeth,Heathrow,,,,,,,False,,True,,
HUBPAD-Plat03-WB-elizabeth|national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
HUBPAD-Plat04-WB-elizabeth|national-rail,910GPADTON,elizabeth,Heathrow,,,,,,,False,,True,,
HUBPAD-Plat04-WB-elizabeth|national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
HUBPAD-Plat05-WB-elizabeth|national-rail,910GPADTON,elizabeth,Heathrow,,,,,,,False,,True,,
HUBPAD-Plat05-WB-elizabeth|national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
HUBPAD-Plat06-WB-national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
HUBPAD-Plat07-WB-national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
HUBPAD-Plat08-WB-elizabeth|national-rail,910GPADTON,elizabeth,Heathrow,,,,,,,False,,True,,
HUBPAD-Plat08-WB-elizabeth|national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
HUBPAD-Plat09-WB-elizabeth|national-rail,910GPADTON,elizabeth,Heathrow,,,,,,,False,,True,,
HUBPAD-Plat09-WB-elizabeth|national-rail,910GPADTON,national-rail,,,,,,,,False,,True,,
